"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200"
"1",-0.24885,0.031535,-0.64609,-1.163,0.3331,-0.47338,-0.27102,-0.37968,0.1921,-0.53067,1.0237,-0.50067,-0.056305,-0.071397,0.1098,-0.17807,-0.13185,0.31983,-0.1709,-0.079282,0.55074,0.25067,0.17353,-0.40005,0.1513,0.019225,-0.19177,0.15089,-0.023168,0.8521,0.66592,0.57168,0.22937,0.83149,-0.14272,-0.40782,-0.057658,-0.35002,-0.29123,0.013975,0.21247,-1.0634,0.40391,0.86221,-0.33088,-0.41138,-0.87029,0.28961,0.71209,-0.31556,-0.13196,0.15191,0.36439,0.72928,0.28333,0.28858,-0.31579,0.26411,-0.060487,-0.39203,0.42374,0.91809,0.53477,0.54185,0.53468,0.63536,-0.81847,0.4661,-0.0007878,0.10923,-1.0278,0.058807,-1.0351,0.087076,0.48108,-0.33567,-0.90369,-0.52399,0.30825,0.32857,0.28688,0.61213,0.017254,-0.068142,0.39777,-0.45319,-0.72524,0.57554,-0.60823,0.091523,0.053083,0.11269,-0.093966,-0.59511,0.37811,0.42624,0.10624,0.15834,0.54581,-0.21279,0.57806,0.59375,0.1182,0.69363,-0.33828,-0.16386,-0.88069,-0.30804,-0.2774,-0.36439,0.42336,0.99822,-0.068025,-0.30473,-0.16899,-0.17758,-0.087557,-0.15266,-0.18074,0.43301,-0.99234,-0.14806,0.9248,-0.21996,0.50517,-0.69636,0.21568,0.14558,-0.23128,0.24265,0.19798,0.28886,0.15872,0.62267,-0.105,-0.18742,-0.59968,-0.63441,0.34136,-0.17637,0.35608,0.31232,0.41415,-0.20671,0.48453,0.13136,0.013445,0.77017,-0.38383,0.47088,-0.10644,-0.43966,-0.36091,0.81801,-0.16785,0.51193,0.19578,-0.60775,0.33204,0.012071,-0.37368,-0.48428,-0.34278,0.27603,0.37907,-0.31843,-0.32546,0.60557,1.331,-0.94511,0.78134,-0.33966,-0.075069,0.12845,0.67771,0.20463,-0.49634,-0.90451,0.55084,0.38465,-0.31385,0.11964,-0.39633,0.78546,0.58023,0.226,-0.21897,0.28324,0.10822,0.098775,-0.16302,-0.61515,-0.1705,0.46411,-0.43086,0.38203,0.40379,0.15661,-1.0799,0.86952
"2",1.0226,0.61593,0.48147,0.68274,-0.04763,0.070544,-0.96999,0.086282,-0.25731,-0.53601,0.13226,-1.1937,-0.11707,-0.27262,-0.28192,-0.84141,-0.023705,0.47221,0.062897,1.1436,0.7101,0.32268,1.2216,0.41453,0.2402,-0.38349,-0.33283,-0.12349,-0.68322,-0.49591,0.069177,1.5568,0.45903,-0.18393,0.39544,-0.4703,0.37104,-0.5216,0.064868,-0.0049532,-0.72817,-0.26678,0.5309,1.2495,0.23266,0.44973,-0.36945,-0.60034,0.9636,0.28775,-0.16704,0.38532,-0.60295,-0.87651,-0.72558,0.028078,-0.048416,0.063566,0.17101,-1.3107,0.031587,0.71107,1.0133,0.82815,0.68428,0.37945,-0.89939,-0.11769,-0.49997,0.36015,0.74783,-0.65413,-0.49238,-0.42397,0.11041,-0.19118,-1.1666,-0.3979,0.058461,0.34937,0.65968,-0.62627,-0.60376,-0.10504,-0.45206,0.014289,-0.7799,-0.4434,-0.0078701,0.68084,-0.6727,-0.3922,0.70636,0.10678,0.41485,-0.60101,-0.29432,0.27244,-0.81072,-0.15724,0.23642,-0.16403,0.53828,-0.087308,-0.11851,0.62929,-0.48505,0.44496,0.14778,-0.016278,-0.90324,-0.11131,0.67483,0.15809,0.58191,-0.53903,0.41156,-0.36618,0.2564,0.71309,-0.10131,-0.36871,0.039895,-0.038769,0.22979,0.57288,0.76961,0.21108,0.055578,-0.49474,0.58242,0.67992,-0.15684,-0.051019,1.379,-0.14359,0.067192,0.2836,-0.041497,-0.13195,0.12175,0.19166,1.3074,-0.58382,-0.48639,0.39006,0.40814,0.89742,-0.63398,-0.051043,0.46608,0.33037,-0.051536,-0.12723,-0.64703,-0.046189,-0.27648,0.42736,0.62347,0.53899,-0.28887,-0.49807,-0.92768,0.07872,1.23,-0.46572,0.44759,0.64836,-0.41112,-0.61647,0.27116,0.18879,-0.031995,0.59085,-0.10584,0.10299,-0.45227,-0.50671,-0.7854,1.1398,0.37689,-0.27077,-0.31096,0.074633,-0.50037,-0.65137,0.035976,-0.16544,0.83259,0.37912,-0.10954,0.17993,0.85379,0.22107,-0.27348,0.49264,0.93842,0.54686,-0.16686,0.18464
"3",0.12506,-0.092388,0.35713,-0.31146,-0.60734,0.18976,-0.19529,-0.87076,1.0332,0.28587,-0.23059,0.89595,0.90565,0.394,-0.4281,0.039345,0.54181,0.39821,0.53067,0.52173,0.066414,-0.39508,-0.16998,0.71386,0.42196,-0.21662,0.25381,-0.25442,-0.59012,-0.56602,-0.56129,-0.27348,0.26224,-0.55788,-0.32696,0.25979,0.3278,0.060604,-0.32112,0.36315,-0.1531,-0.13882,-0.30174,-0.41088,-0.40414,-0.087521,-0.45571,-0.63682,-0.085609,-0.65423,1.0553,0.031575,0.25343,0.47518,0.5249,-0.15214,-0.27579,0.30227,-0.37377,-0.3615,-0.79034,0.17201,-0.34861,-0.22482,0.28494,-0.94466,0.5705,-0.6189,0.21328,0.43582,-1.0498,0.057481,0.24167,0.45531,-0.91523,-0.011553,0.42898,-0.83758,-0.097579,-0.024508,0.87235,-0.4565,-0.22072,-0.5423,0.4842,1.0351,0.16963,-0.30395,0.22353,0.064968,-0.2941,-0.5878,0.56115,0.58965,-0.023506,-0.97171,-0.60426,0.0020911,0.061041,0.52655,-0.035488,-0.42312,-0.32472,-0.56864,0.15004,0.051571,-0.25007,-0.50701,-0.56709,-0.30514,0.052194,-0.60136,0.047841,0.23942,0.52804,0.30896,-0.79397,-0.79795,1.3742,-0.21851,-0.29402,0.12471,0.50558,0.38853,-0.61862,0.61252,0.45194,0.51005,0.60223,0.22442,-0.28993,0.34636,0.086689,0.0052314,-0.66723,-0.0045115,0.1308,0.67868,-0.1432,-0.21467,-0.20087,0.046728,0.24856,0.43948,0.96945,-0.40028,0.03841,-0.022967,0.34503,0.42057,-0.18834,-0.94828,-0.26144,0.40232,-0.56903,-0.15333,-0.092395,-0.27026,0.3797,-0.053647,-0.42264,-0.22249,-0.38172,0.54517,0.14192,-0.71301,0.21013,-0.11798,0.17115,-0.78434,-0.28525,0.065072,-0.53624,0.6435,-0.15458,0.53045,-0.20907,0.29499,0.044538,-0.79035,-0.69508,-0.42023,0.28585,0.34662,-1.0001,-0.20386,-1.4973,0.11303,-0.44428,-0.44593,-0.030278,-0.19537,0.48654,0.33204,0.18874,-0.41081,-0.16099,0.86466,0.32797,0.27782
"4",-0.033885,-0.26115,-0.16922,0.66347,0.056694,-0.039737,-0.041559,-0.11955,1.3157,0.7237,0.98025,-0.47177,0.83462,0.71062,-0.16877,0.063915,-0.169,0.1633,0.42554,-0.33414,-0.31038,0.54256,1.4782,-0.50626,1.0144,0.32598,0.47182,0.50805,-0.45059,-0.36658,0.11148,-0.077629,0.40599,0.63753,0.35354,0.6502,-0.64613,0.82435,0.11959,0.19957,-0.51527,-0.27382,0.026473,-0.34702,0.91215,1.1493,-1.1278,-0.1573,0.25618,0.16586,0.23569,-0.035865,-0.096985,-0.062119,-0.63676,0.27161,0.07923,0.69276,0.34367,-0.16508,0.40301,-0.016257,0.02552,0.17549,-0.31218,-0.25606,0.58676,-0.27952,-0.57948,-0.0040959,-0.2086,0.57322,0.69837,0.24398,-0.16459,-0.030801,-0.26874,0.64046,0.089394,-0.86446,0.18849,-1.8302,0.34185,0.13835,-0.26015,-1.5499,-0.80362,-0.39989,0.53951,0.57198,-0.90103,1.1674,0.99501,-0.16173,-0.18517,-0.51884,-0.085642,0.23217,0.066541,-0.29234,0.21931,-0.2045,0.21438,-0.3314,-0.93738,0.079024,-0.70644,-0.47887,0.58509,1.065,-0.29789,-0.59624,0.38374,-0.78046,-0.78125,-0.96077,-0.10266,0.078363,0.56779,-1.3078,-0.25663,1.367,-0.75941,-0.0004927,-0.66524,-0.099111,-1.2719,-0.11021,-0.90695,-1.1125,-1.2544,-0.10087,-0.097196,0.23314,-0.78198,0.49122,-0.51326,-0.57211,0.89354,-0.074881,0.37235,0.6003,-0.53382,-0.72702,-0.068358,1.7216,0.35771,0.66164,0.31777,-0.66896,0.40569,0.7486,0.54275,0.62868,0.79026,0.86715,1.4672,-0.072887,0.0023336,0.64678,0.49542,0.35397,1.109,0.26717,0.81406,0.4457,-0.68046,-0.47406,-0.79565,-0.59702,-0.47112,-0.2245,-0.42834,-0.34897,-0.015041,0.13043,0.313,-1.5959,-1.2676,-0.03842,0.28059,0.293,-1.0201,1.2349,-0.50026,-0.98946,-0.20184,0.77729,-1.0356,-0.15749,0.37548,0.22576,-0.077122,-0.047126,0.91909,0.2487,0.20073,-0.03394,-0.86038,0.46144
"5",-0.15591,-0.19939,-0.031466,-1.457,-0.13635,-0.91154,-0.86576,-0.58979,-0.04205,0.065369,0.97041,-1.0021,0.021745,0.34838,0.38852,-0.68353,-1.1908,0.8871,-0.44925,0.73447,-0.31289,-2.0974,1.2723,-0.060725,0.497,-0.021208,-0.22567,0.44908,-0.34435,0.17629,0.0080154,0.5751,0.48785,0.2446,-0.76439,-0.26691,-0.68661,-0.13914,1.1135,-0.3003,-0.089981,0.41675,0.53388,0.46095,-0.45129,1.058,0.85891,-1.6982,-0.016544,0.15169,-0.26465,0.45327,-0.51863,-1.244,0.50691,1.5951,-0.36471,0.66316,0.22049,-0.40161,0.62245,0.48967,0.20161,1.8146,0.012569,0.28544,-0.70595,0.09786,-1.4509,0.054227,-0.49558,-0.49334,0.27919,-0.83667,1.1629,0.26544,-0.4402,-1.3382,0.81637,0.16245,-0.45894,-0.10675,-0.70057,-0.052669,-0.98271,0.17532,-0.8011,-1.5068,-0.046903,0.81977,-0.58057,-0.023496,-1.0193,-1.3873,-0.65543,-0.73581,-0.35041,0.54511,0.58036,-0.06058,0.32583,-0.10745,-0.11493,0.0029464,0.66626,1.4318,-0.42902,-0.13598,-0.35136,-0.22226,-0.79727,-0.2986,-0.21181,0.23856,-0.20104,-0.59417,0.68809,-1.0243,-0.76935,0.1499,-1.0804,-1.185,1.827,-1.9322,0.33496,0.12698,0.77528,1.3796,0.25975,0.113,-0.63952,-0.43215,-0.77361,-1.0732,0.99226,-0.36369,0.91899,0.27238,0.22682,0.013577,0.38978,0.65419,0.54932,-0.68288,-1.1331,-0.74377,0.16211,1.4943,-0.31501,0.32098,0.5026,0.28773,0.32006,0.40776,0.14847,-0.30821,0.56022,-0.11722,1.2062,-0.074411,-0.38942,-0.032695,-0.56336,-0.1892,1.2985,0.015108,-0.90059,-0.14004,0.63244,-0.59841,0.41952,0.67542,-0.55455,-0.0064387,0.22913,0.78792,0.39964,-0.55966,-0.36023,0.49817,-1.189,0.67996,0.30584,0.93416,0.059371,0.14989,0.94713,0.55892,0.21473,-0.45951,0.87124,-0.77638,0.29772,-0.53658,-0.90716,1.0477,0.61945,0.34947,-1.9715,-0.54101
"6",0.041334,-0.32314,-0.56551,-0.29838,-1.2277,-0.33696,-0.77119,-0.18505,1.5605,0.4842,0.23501,-0.51502,-0.19586,-0.015576,-0.29551,0.27683,0.33805,-1.0134,-0.37487,0.73542,-0.37876,-0.48765,0.61263,0.24282,1.2661,-0.044976,0.28652,0.46225,-0.26265,-0.36305,-0.3535,0.58507,0.014855,-0.025818,-0.15928,-0.079167,0.96075,0.081103,-0.24971,-0.61376,-0.12981,-0.40499,-1.1589,0.39099,-0.59734,-0.58175,-1.0543,-0.3293,0.36643,0.78817,0.44402,-0.24003,0.29644,-0.030244,0.70192,-0.24904,0.72721,-0.10976,0.20864,0.19635,0.38166,-0.49655,-0.11137,0.70635,-0.18141,0.4724,-0.36882,0.039372,0.49682,0.74056,-0.96146,1.1578,-0.051655,-0.38401,0.30826,-0.45459,-1.432,0.1735,0.77359,-0.58816,0.044781,-0.082887,-0.012502,-0.049425,-0.3593,-0.31378,0.035226,-0.91335,-0.22878,1.1562,-0.84668,-0.42199,0.18107,-0.17908,-0.66669,1.0898,0.083496,0.8938,0.15462,0.89204,-0.59291,-0.041324,0.55902,-0.10013,0.14402,0.0059684,-0.78711,-0.11691,-0.7073,0.075363,-0.14901,0.063961,-0.5949,-0.57158,0.48454,-0.013568,-0.40205,0.53844,0.56877,-0.57079,-0.11547,0.28476,0.25026,-0.43643,-1.3537,0.31005,-0.84386,0.53219,-0.63326,-1.1092,-0.79375,-0.69799,-0.73427,0.96275,0.31333,0.25568,0.18729,0.57555,0.21259,0.39132,0.56664,0.50662,-0.78194,0.11868,0.43746,0.61029,-0.40045,0.59047,1.6653,0.36905,0.091387,0.27815,0.72264,0.31837,0.11322,1.2322,0.31367,0.032148,-0.1482,-0.20179,0.48919,-0.072057,-0.53056,-0.074052,0.6577,0.91419,-0.024041,-0.72602,-0.89297,0.010558,-0.33952,0.14895,-0.20138,-0.25501,0.70783,-0.15898,-0.14346,-0.10359,-0.22791,0.47911,1.03,-0.51349,-0.5758,-0.42648,-0.095228,-1.2359,0.68574,1.5286,0.21751,-0.25379,0.14328,0.75952,0.37902,0.18925,-0.02916,-0.21585,0.7231,0.62375,-0.55553,0.15646
"7",1.2215,1.1445,0.78695,-1.2489,-0.26331,-0.62299,-0.34648,-0.52489,0.38467,-0.21934,0.21255,-0.33113,-0.41647,0.86288,-0.72632,-0.39274,-1.9986,-0.15494,0.19121,0.96886,0.77203,-1.4528,1.8099,-0.0047952,0.44181,-0.88982,0.36586,-0.075644,-0.95793,0.54708,0.12239,0.72451,0.089804,0.80463,-1.7891,0.40003,0.35651,-0.52382,-0.7415,-0.24098,-0.89723,-0.70946,0.96989,1.0048,-1.4096,0.93441,0.66246,-1.4474,0.48609,-1.4038,-0.9627,1.4269,-0.36943,-0.62846,0.054852,0.17551,-0.30867,0.068756,0.59734,-0.33561,0.18012,0.33251,0.75821,0.79745,0.21249,0.75222,-0.503,-0.088036,-0.97309,-0.76795,-0.25799,-0.15958,0.72488,-0.85905,0.66256,-0.8558,-1.2209,-0.87236,0.19068,0.10185,-0.0040306,-0.62844,-1.4807,0.57467,-0.91061,-0.73545,0.0050158,-0.2797,-0.11274,-0.8925,-2.2153,-0.082006,-0.29786,-0.98842,0.92572,-1.3821,-0.073452,0.22449,-1.4097,0.85039,-0.92328,0.76417,-0.069706,0.33881,0.3007,0.51086,-0.94311,0.67506,-0.80398,-0.34045,-1.0977,-0.27449,0.53865,-0.56978,-0.59179,0.52014,-0.2069,-0.76458,-0.37155,1.5539,-1.324,-0.044373,1.2569,-0.72124,0.18153,-0.4087,0.78477,1.4685,-0.019631,-0.52131,-0.51819,0.66532,-0.28765,-1.8266,0.010666,-0.28345,1.0075,-0.24277,1.7095,-0.33572,-0.73961,-0.4252,0.47901,0.72955,-0.34007,-1.2699,0.25592,1.0892,-0.21339,0.41644,0.96083,-0.052934,-0.72313,0.18816,-1.164,0.088548,-0.17409,-0.19747,1.0683,-0.22411,-0.39233,-1.4019,0.32492,0.47339,0.8615,-0.43777,0.98016,-0.67949,0.91454,-0.84807,-0.32955,1.2359,0.28541,0.31705,-0.64615,0.31385,0.644,-0.62129,-1.6377,-0.44348,-1.4511,-1.0203,0.5538,-0.36028,0.62363,-0.14903,0.010048,0.56297,0.40997,-1.6898,0.36969,-1.2212,1.3006,-0.32011,-0.30649,0.31397,-0.01952,0.76286,0.93636,-0.31428
"8",-0.28644,0.17439,-0.11226,-0.64176,-0.54937,-0.54786,0.016998,-0.54995,0.56961,-0.24885,0.17476,0.3548,-0.53322,-0.33251,0.38333,-0.41964,0.40647,0.93111,-0.20099,-0.53924,0.64127,-0.50388,0.20083,0.1439,-0.25052,-0.21951,-0.043343,0.44392,0.12565,-0.54826,-0.19392,1.0138,0.16618,-0.65078,0.39558,-0.35342,-0.38374,-0.46043,0.16792,1.1919,0.099904,-0.1301,0.30169,-0.76094,-0.43751,0.33044,1.0309,-0.29564,-0.75523,-0.07878,-0.81387,0.39123,-0.74656,-1.2453,-0.14394,0.52231,-1.5521,0.36022,0.62417,0.20716,-0.5283,-0.15729,0.47826,0.0072839,0.5145,-0.099235,-0.12334,-1.1548,0.21223,0.40405,-0.20096,0.08964,0.60529,-1.2871,0.31066,0.57376,-0.55985,-0.57682,0.73661,0.76717,0.36161,0.33423,-0.19438,0.29295,0.37072,0.68254,-0.54203,-0.34591,-0.010264,0.33568,0.21401,0.13073,-0.9582,-0.19522,0.39061,-0.68359,0.005857,-0.57067,1.3715,-0.015905,-0.37784,0.78103,-0.28442,0.2825,0.24796,-0.61525,0.0052365,-0.33023,0.36612,1.1611,0.19728,-0.78305,-0.16599,-0.25976,0.52894,-0.060523,-0.53554,-0.57856,0.64037,-0.66859,-0.41036,0.012213,-0.067353,-0.6764,0.060886,0.20195,0.81203,0.056805,-0.1064,-0.11755,-0.78047,-0.33242,-1.0369,-0.88795,0.19646,0.29573,-0.18055,0.26371,0.64434,-0.055494,-0.016293,-1.0969,0.30482,-0.031112,1.1358,0.1242,0.020422,0.30912,-0.38457,0.45198,0.20596,0.28195,-1.0304,-0.80869,-0.52613,-0.33285,0.32245,0.89646,0.47001,-0.11688,-1.0651,-0.38355,0.25953,1.1654,-0.011858,-1.1727,-0.41343,-0.79108,0.64306,0.54304,0.73909,0.21237,0.023559,-0.17363,-0.44669,0.2866,0.34816,-0.90312,-0.1426,-0.30315,0.34708,0.0010824,0.46109,-0.21525,0.24371,0.64903,0.057871,0.34728,-0.20635,-0.00072041,0.088808,-0.53527,1.1116,0.1805,-0.47026,0.51209,-0.20607,1.2221,0.16668,0.03163
"9",-0.33367,0.24835,-0.76659,0.15646,0.37163,0.23873,0.58883,-0.0025045,0.55264,-1.1822,0.50651,0.61527,-0.085578,-0.23223,-0.64412,-0.3269,0.51172,0.50881,-0.82294,0.58081,-0.63276,-0.43098,-0.20779,-0.40778,-0.74231,0.71398,0.9793,-0.62251,0.31567,0.50738,0.45304,-0.10399,0.87425,-0.0049299,0.22846,-0.32197,0.21265,0.1848,-0.38219,0.5507,0.19691,0.3132,0.15087,0.20815,-0.33559,0.59423,-0.82743,-0.62172,1.0069,-0.80098,0.16397,0.64007,0.25602,0.56971,0.28458,0.15886,-0.33173,-0.29532,0.69693,-0.53484,1.0507,1.1229,-0.88739,0.07324,-0.30865,-0.95147,0.54561,-0.41222,0.35447,-0.54646,-0.77239,-0.61818,0.016718,-0.25581,0.15859,-0.12899,0.22393,0.071728,-0.23831,-0.26883,-0.61125,-1.1868,-0.39044,-0.25401,0.37936,-0.22986,-0.6707,-0.55843,0.14611,0.19061,0.40415,-0.21041,-0.43674,0.79612,0.64221,-0.23583,0.66217,-0.12618,-0.15085,0.25994,0.53567,0.29705,0.051126,-0.24425,0.34088,0.65527,0.75327,-0.30436,-1.0879,0.22266,0.21352,0.19017,0.59329,-0.33944,0.3605,0.80785,0.2863,-0.72572,0.27939,-0.31488,0.34941,-0.45593,-0.17812,0.082583,-0.46256,-0.6446,-0.76005,0.52832,0.59759,-0.8233,0.75152,0.64368,-0.40268,0.3891,0.68966,0.38367,-0.40892,-0.76747,0.47215,-0.10206,0.10865,-0.08518,0.59273,-0.61784,0.080506,0.87518,-0.032049,1.0547,-0.33369,-0.18265,-0.082224,-0.20134,-0.13679,0.57183,-0.21102,-0.72042,0.093642,-0.33289,0.22729,0.40526,-0.88796,0.2968,-0.17568,0.53252,0.41951,-0.2491,0.1807,-0.043013,0.67447,0.36487,0.15908,0.17657,-1.0252,0.29241,0.90999,0.095804,1.2938,0.092666,-0.07327,-0.51311,0.13309,0.060657,0.55577,0.1207,-0.26691,0.25071,-0.022982,0.024945,-0.10151,-0.6933,-0.038458,0.32427,0.66701,-0.59316,-0.057458,-1.1712,-0.3142,0.37293,0.074107,0.30826
"10",0.47325,0.42968,1.7341,0.17926,0.92856,0.40624,-0.28552,-0.57664,-0.58882,-0.42609,-0.25476,1.1454,-1.416,-1.0584,-0.31681,0.14792,0.14661,0.66201,-0.25342,-0.34183,0.050113,-0.48748,0.30563,0.33617,-1.2284,0.40863,0.95049,0.10356,-1.0429,-0.27836,-0.29342,0.04433,-0.15334,-0.44131,0.56863,-0.69774,0.65389,-0.030387,-0.25937,-0.76685,0.6218,-0.06847,0.49872,-0.65227,0.098869,0.23737,-0.46097,0.85822,0.043386,0.032163,-0.267,-0.23501,-0.097714,0.25111,-0.21574,0.09866,-1.2196,-0.091698,-0.41816,-0.86648,0.43913,-0.096689,-1.1744,-0.096733,-0.17998,-0.013619,-0.205,0.14354,0.26603,0.70493,0.17986,-1.1203,-0.86222,0.45445,-0.68759,-0.013602,0.17204,-0.085839,0.34332,0.6327,0.11163,-0.16716,-0.28771,-1.0153,-0.00086624,1.7391,0.34022,0.49742,-0.91899,-0.18698,0.37111,0.41762,0.03711,-0.24827,0.99796,-0.64365,0.028372,-0.68616,-0.030236,-0.056152,0.29083,-0.6254,0.56368,-0.066947,-0.56658,0.78179,-0.056234,0.098322,0.22295,-0.47719,0.052923,-0.43466,-0.14069,0.73722,-0.35028,0.17314,0.0094604,0.69072,-0.24281,-0.34433,1.3516,-0.32675,0.96999,-0.71186,1.2222,0.010716,1.1436,-0.46604,-0.28388,1.1216,-0.2818,0.17969,0.33279,0.43861,0.16041,-0.55299,-0.11624,-0.67144,0.4196,0.36227,0.66741,-0.68678,1.3463,-0.069594,0.20954,-0.22862,-0.48557,-1.0501,0.40787,0.11507,0.1304,2.0508,0.46123,-0.49561,-0.85541,-0.95882,0.42421,-0.47203,0.72676,0.66183,-0.34492,-0.47582,-0.90077,0.040241,-0.53495,-0.75471,-0.31088,-0.21952,0.5261,-0.5316,-0.36904,-0.31794,0.0082651,0.57757,0.0075992,0.4167,-0.44127,0.99668,0.38716,0.67682,-0.45394,0.57533,0.15796,-0.31553,0.24868,0.87879,-0.81658,-1.0342,-0.50759,0.017336,-0.43207,-0.27781,-0.83223,0.61911,0.091519,-1.1272,-1.0292,-1.0517,-0.0948,-0.2647
