"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200"
"1",0.55189,-0.15677,-0.40164,0.92998,-0.55914,-0.20332,0.84326,0.21155,0.44164,0.68473,-0.87295,-0.76189,-0.78434,-0.76417,-0.9747,-0.5757,-0.25728,-0.534,1.1172,0.30895,-0.087331,0.51415,-0.66994,-0.29721,0.3058,0.4335,0.90083,0.95968,0.16511,0.42583,-0.65671,-0.70765,-0.5773,0.16567,-0.56317,0.66447,-1.4454,0.068922,0.05865,-0.57139,0.47002,0.68549,0.078744,-0.18406,0.23293,0.11731,0.45675,0.58729,-0.3991,-0.34938,-0.5546,0.14826,-0.10492,-0.19618,1.2459,-0.38731,-0.46115,0.50358,-0.53786,0.49201,-0.27169,0.060375,-1.4376,0.066549,0.26204,0.30856,-0.51943,0.16164,-0.075459,-0.47715,0.7113,-0.86158,-0.62593,-0.8307,0.075574,-0.31094,-0.53004,0.45175,-0.98407,-0.091481,-0.83755,0.57496,-1.5066,1.6096,-0.23837,-1.287,-0.78358,1.6643,0.96818,-0.44135,0.059951,0.89766,0.1785,-0.061908,0.26452,-1.6324,-0.6825,-0.7545,0.12556,0.92457,-0.0030674,-0.18846,0.27169,1.0049,-0.49109,-0.55491,-0.93725,0.10114,-0.2805,0.50857,0.31827,-0.098199,-0.17041,-0.3175,-0.26158,0.077298,-0.26825,0.063584,-0.14372,0.22792,-0.46833,-0.29948,0.30432,0.50118,0.14908,0.028358,-1.3149,0.15168,-0.92781,-0.60078,0.63881,1.667,0.54596,-0.46312,0.75679,-0.50872,0.17393,0.39048,-0.83069,0.46211,0.45508,-0.17368,0.33701,0.39924,0.092715,-0.00072368,0.24764,0.44598,-0.70872,0.10253,-0.73742,1.427,-1.0959,-0.16995,-0.39294,0.23694,-0.29232,0.11638,-0.098856,0.024301,0.43716,-0.7428,-0.14225,0.51541,0.22663,-0.31483,0.96453,-0.86176,-0.49229,-0.006569,0.21715,-1.084,-0.36493,0.035306,0.70108,0.66311,0.01068,-0.35511,0.39696,0.11335,-0.32316,0.072462,-0.3494,-0.31115,-0.36173,-0.30545,0.34735,-0.43203,0.57795,-0.79394,-0.4701,1.2527,0.64909,-0.09056,-0.0028237,0.58687,-1.0808,-0.35306,-0.69837,-0.98629
"2",0.67014,-1.072,-0.072622,0.036897,0.30617,0.025391,0.1246,0.051679,-0.18974,-0.37643,-0.38151,-0.64344,0.082807,0.071214,-0.052298,0.66712,0.46417,0.70109,0.1095,-0.0063656,-0.22141,0.72981,-0.043408,0.029228,0.25198,-0.18813,-0.30272,0.077444,0.16271,0.2305,0.48951,0.11759,-0.23461,-0.68404,0.13419,0.24524,0.73117,0.2327,-0.086648,0.094464,0.49127,-0.57829,0.033171,-0.72917,-1.0144,0.46434,-0.45525,-0.51152,-0.15346,0.082998,-0.99391,0.36999,-0.83588,0.24763,0.13715,0.42708,-0.845,0.048523,-0.96007,-0.99338,-0.53299,-0.17236,0.88985,-0.48896,0.80978,-0.56722,0.57671,-0.50344,0.16081,0.15461,-0.40831,0.61725,-0.66359,-0.24001,-0.80212,-0.87128,-0.27458,-0.12325,-0.29259,-0.44157,0.50222,-0.30195,0.1854,-0.2994,-0.32688,-0.16015,-0.36902,0.3375,0.67389,0.80983,-0.89527,0.48361,0.18666,-0.072915,1.164,0.89722,-0.2767,-0.98412,0.30626,0.052744,-0.051023,0.58014,-0.42613,0.44395,0.76927,0.089821,-0.14048,-0.16501,0.049527,0.8157,0.15479,-0.44297,-0.8158,0.067407,-0.13829,-0.41769,0.092301,-0.90978,-0.63611,0.13174,-0.63333,-0.037091,-0.25085,-0.37222,-0.47793,-0.72636,-0.16182,-1.5663,-1.1731,0.072438,0.41141,-0.046878,-0.70946,0.20982,-0.28302,-1.2868,-0.59533,-0.49727,0.5393,-0.12338,-0.12997,0.29784,-0.54185,0.5728,0.050229,-0.16514,-0.34199,0.43252,-1.0853,-0.048266,0.43254,-0.26882,1.1938,0.78152,-0.15704,0.053801,-0.98003,-1.0635,-0.66866,0.085206,0.39884,-0.39508,-0.25159,-1.0377,0.038374,-0.76618,-0.51791,0.58692,-0.27004,-0.0080814,0.45621,0.53865,-0.16818,0.049232,-0.51768,0.12986,-0.24311,-0.26402,-0.096013,-0.53381,-0.47253,0.60026,-0.047605,-0.14269,-0.15839,-0.017715,-0.30467,0.063724,0.6592,1.0052,-0.6724,-0.29252,0.104,0.10289,0.02709,0.11919,0.28867,0.35202,0.49597,-0.038453
"3",0.22493,1.0714,-0.32031,0.79842,-1.3181,-0.63299,-0.55071,1.2435,0.26277,-0.16646,-0.69512,-0.86263,-0.37093,0.20684,-0.28643,-0.66325,-0.46338,0.33002,0.91074,-1.3229,-0.33098,0.67504,0.17389,0.33988,-0.732,-0.51331,1.028,-0.17383,0.16025,0.87546,-0.30262,0.36946,-0.99505,0.6149,0.19782,-0.22866,-0.031936,0.78823,1.0571,-1.4104,0.27277,-0.23639,1.8116,-0.57023,-0.53494,-0.60115,0.10715,0.56977,0.44437,1.2603,-0.52861,0.45408,0.62415,1.1643,0.0076477,0.57519,-1.1474,0.93271,-0.060497,-0.25599,-1.4253,0.49859,0.2655,0.3904,-0.087183,-0.26071,-1.3813,0.52453,0.73295,0.1202,0.48973,0.28907,-0.57954,0.50818,-0.045166,0.28448,-0.42381,1.4039,0.33544,0.56796,-0.76229,0.14672,-0.92768,-0.073741,-0.010605,0.53831,0.32213,0.033862,0.17478,-0.031491,0.44101,-0.19394,0.098594,0.13544,-0.020105,-0.22602,0.064871,0.01529,-0.19768,1.266,-0.34229,-0.43884,0.20035,-0.5015,-0.30241,0.27148,-0.51247,-0.65912,-1.2744,1.0315,0.65917,0.13774,0.11112,-0.36924,0.094302,-0.92055,-1.0222,-0.16579,-0.3919,-0.38782,1.4661,-1.2898,-0.019762,0.30794,0.46594,-0.39137,-0.79269,-0.15238,-0.19959,0.4216,-0.57074,0.19236,0.53508,0.53189,-0.073227,-0.50246,0.09204,-0.71699,-0.57142,-0.15797,0.07991,-0.056098,0.80848,0.54921,0.57318,-0.41854,0.82114,0.34073,-0.41515,0.96352,0.56677,-1.0693,-0.62124,-0.37851,-0.41577,-0.20218,-0.18605,-0.66913,-0.30003,1.0181,-0.012036,0.50773,-0.28073,0.27182,0.5214,-0.57461,0.56254,0.69469,-0.16712,0.5121,0.99543,-0.082474,0.4893,-0.12934,0.89122,1.5377,0.51042,-0.012071,0.55205,-0.22189,-0.6712,-0.25019,0.51323,0.4448,0.40031,-0.14867,-0.81907,-0.26941,0.45118,0.34349,-0.1394,-0.47909,0.9036,0.64269,-0.58992,0.54571,-0.35995,0.80756,-0.9186,0.48606
"4",0.26177,-0.42002,0.16051,-0.21295,0.82044,-0.1251,-0.044071,0.088249,0.26374,0.051496,0.1912,0.1518,0.16023,0.3027,-0.43445,0.22719,-0.45626,-0.32396,0.35606,0.25269,-0.68425,-0.26721,-0.016147,0.58651,-0.3246,0.4674,1.012,-0.2192,-0.25853,-0.23648,0.94564,0.1012,-0.18099,-0.57278,-0.79377,0.7201,0.18102,0.11964,-0.9347,-0.20307,-1.2042,0.53255,0.24843,0.70976,-0.41195,0.27121,0.64311,0.2831,-0.14449,1.1663,1.0442,0.070494,-0.39612,0.86662,-0.035095,-0.66927,-0.93944,-0.23208,-0.48117,0.16159,-0.081217,0.10464,-0.0069426,-0.45302,-0.09738,-0.82358,0.4382,-0.51275,0.36665,-0.90841,-0.16953,-0.74462,-0.22657,0.67899,0.38471,0.48022,-0.78033,-0.39958,-0.46576,-0.56333,0.20921,0.038968,0.09725,0.92085,-0.56524,-0.28876,0.90985,-0.52768,-0.48271,-0.46663,-1.2063,-0.53261,-0.12093,0.64903,0.42833,0.93821,0.2509,0.19843,-0.70177,-0.52214,0.32357,-0.61602,-0.042658,-0.45514,0.95584,-0.50345,-1.0073,0.079351,0.66611,0.73467,0.27611,0.39767,0.3495,-0.24469,-0.54546,0.51944,0.56695,-0.48623,1.2679,-0.55173,0.41682,-0.11339,0.33537,-0.78075,0.19565,0.56795,0.94151,-0.48196,-0.48181,-0.17819,0.17596,-0.11181,0.2094,0.056444,0.40987,-0.0274,-0.21701,-0.56494,0.28714,0.078777,-0.42428,0.2874,0.18876,-0.82641,0.0010334,0.30935,-0.43499,-0.25599,0.15201,0.70505,0.76667,0.84695,0.93419,-0.7548,0.73586,0.38533,-0.32471,-0.18647,0.24816,0.52788,0.6814,0.61322,0.13599,-0.13426,-0.41799,1.0103,0.28396,-0.37446,1.0739,-0.30965,-0.39989,1.0834,-0.11967,-0.2727,0.040456,0.33821,0.12336,-0.37528,-0.60351,-0.54171,-0.45702,-0.070728,0.27838,-0.32141,-0.022474,-0.34426,0.11542,0.39537,-0.0036092,0.42377,0.70035,-0.42643,0.56834,-0.44634,-0.24892,-0.19832,-0.12851,0.25979,0.74248,0.2339
"5",-0.063686,0.49725,0.10613,-1.8198,0.72288,-0.34419,-0.97611,0.98858,0.40713,0.19845,-0.18476,0.025962,-0.41436,-0.21948,0.14635,0.49958,-0.36068,0.15845,0.49292,-0.47436,-0.1063,1.0667,0.39129,-0.94585,-0.80232,-0.38284,-0.8034,0.8002,-1.0854,-0.27307,0.082849,-1.4055,-0.54094,0.68249,0.84378,0.70403,0.29826,-0.26528,0.081558,0.7827,0.57888,-0.93776,1.2532,-1.4753,0.33388,-0.10545,0.23174,0.2247,-0.79166,0.75735,2.282,-0.4322,0.91791,1.3896,-0.017675,0.058134,-0.17627,-0.74757,0.4693,0.34878,-1.3317,0.1371,-0.19807,0.2336,-1.2688,-0.043515,0.36374,-0.20193,-0.35019,0.16336,-1.3862,0.50942,0.30806,0.12538,-1.2758,-0.67733,0.86652,0.46287,1.4263,0.76544,0.20037,0.27409,0.34044,1.342,-0.74439,0.34414,1.44,-0.1884,-0.95019,1.3373,0.10683,0.47909,0.77022,1.063,-0.16831,0.49567,1.0323,-0.3523,0.65236,0.012543,-1.0258,-0.45879,-0.92207,0.11293,-0.45016,1.2655,0.37373,-0.73582,0.063883,0.46377,0.36966,-0.087398,0.1,0.18583,-0.60913,-0.21071,0.81706,-0.84637,0.43165,-0.96996,0.86001,0.6359,-0.0069211,0.69484,0.12514,0.034141,-0.36012,-0.0099707,0.27705,-0.73082,-0.82446,-0.26857,-0.55014,0.61692,-1.2503,0.69326,1.052,-0.057571,0.96248,-0.56405,0.32476,0.1508,-0.19658,0.77173,0.00056462,-0.019948,0.41742,1.2146,-0.82184,0.24559,-0.97739,-1.0532,-0.1598,0.78722,-1.0262,0.12236,-0.73194,-0.15622,0.07572,-0.17944,0.47149,1.4665,0.12368,0.13094,0.42104,0.36876,-0.33491,0.46489,1.4387,-0.80017,0.32182,1.4617,-1.1559,-1.1522,0.27037,-0.39216,0.39266,0.0045931,-0.58351,1.1444,-0.39009,0.48918,1.0706,1.0348,-0.9969,-0.38172,-0.34806,0.35777,0.55708,0.25039,-0.44604,0.16495,0.71232,1.0135,-0.092302,-0.088287,1.0623,-0.37527,-0.35514,-0.40458
"6",-0.73564,-0.40357,0.018628,-1.5935,-0.30901,0.28285,0.013986,-0.79381,0.53567,-0.23758,0.038329,0.26582,-0.79539,-0.030664,-0.61566,0.35228,0.05848,-0.026586,0.0079684,-0.49628,-0.17343,-0.66696,-0.83203,0.57982,0.29634,-0.85863,0.73831,-0.41367,0.5877,0.6294,0.16485,-0.43913,-1.034,-0.14633,-0.78525,-0.19165,0.18405,-0.73215,0.17238,0.069455,0.37194,-0.078992,-0.36983,-0.036058,-0.11812,0.35074,0.2253,0.025188,-0.18363,0.25788,0.75025,0.41512,-0.47696,-0.082184,0.056516,-0.041537,-0.64413,-0.33936,-1.0834,0.55919,0.14339,0.39762,-0.7167,-1.2891,0.56207,0.026088,-0.15385,-0.31835,0.53342,-0.78187,-0.28043,1.1636,0.63057,-1.1588,-0.54103,0.19497,1.0756,-1.0452,-0.50495,-0.56592,-0.39422,-0.70196,-1.3564,0.079712,0.45627,0.13144,0.3823,0.54929,0.74815,-0.29154,-0.54966,0.44785,-0.16304,0.65886,0.5644,-0.53247,-0.098597,-0.25803,-0.48607,0.84459,-0.9221,-1.0938,-0.27824,-1.0735,0.55537,-0.20242,-0.080829,-1.106,0.34887,0.59698,0.71193,0.37234,-0.79183,-0.44772,1.0546,0.29025,-0.33638,1.0498,-0.16046,0.2101,-0.6543,0.9302,0.43543,0.42772,0.18707,-0.48829,-0.15773,0.1352,-0.74847,-0.10225,-0.65257,-0.41323,0.73454,0.23884,0.569,0.32679,0.75283,0.02611,-0.48967,-0.011811,-0.15982,-0.36729,0.46384,-0.47073,-0.65016,-0.54396,-0.26363,0.89949,0.073972,-1.0643,-0.15584,0.97811,-0.50797,1.0903,0.61078,-0.16476,-0.33997,0.65008,-0.45359,0.70188,-0.37005,-0.35481,0.76128,0.5139,-0.076671,-0.14049,-0.049769,-0.13269,-0.55709,-1.2764,0.04582,-0.092383,0.26675,-0.46859,-0.27322,-0.051235,-0.33575,-0.50138,0.69779,0.17682,-0.54716,-0.08061,0.019174,0.40186,-0.3142,0.0086508,-0.73573,0.99373,-0.56056,0.69306,0.28206,0.33259,-0.065937,-0.67199,-0.52724,0.33187,0.62741,-0.4204,-0.54526,-0.51169
"7",0.55144,-0.11218,0.14184,1.2688,0.40467,-0.22317,0.27349,-1.051,-0.29669,1.0196,-0.59781,-0.44849,-0.55522,0.16843,-0.0060658,-0.78375,-0.28282,-0.11216,0.105,0.0024109,-0.050164,0.13583,-0.048726,-0.28684,-0.09652,-0.64063,-0.55412,0.67139,0.12878,0.17494,0.11442,0.014858,0.1886,-0.70067,0.91069,-0.75589,0.52301,0.62669,0.39942,0.39827,0.080529,0.060516,0.23213,0.82192,0.5477,-0.50236,0.16429,-0.26836,0.34668,0.028536,0.02941,0.39404,0.38469,0.023985,0.47822,-0.052525,0.61035,0.61576,0.76918,-0.10925,-0.1775,-0.10948,-1.0029,-0.88805,0.45596,0.42087,0.50988,-0.44072,-0.40665,-0.12173,-0.32353,0.58376,0.12793,-0.2961,0.18459,0.60158,-0.39006,0.077738,-0.96738,0.10312,-0.35021,-0.87322,0.32341,0.24378,-0.43133,0.72415,0.051464,-1.214,-0.87002,-0.035298,0.15453,-0.015802,0.34976,-0.060279,-0.071261,-0.82065,-0.65652,0.14276,-1.4994,0.60197,-0.55552,0.21185,0.16628,1.1015,0.11854,0.1619,0.13648,0.14883,0.017703,-0.56302,0.75892,0.56543,1.3061,-0.27692,-0.2897,-0.57718,-0.038657,-0.79554,-0.10298,-0.20091,-0.97349,0.08653,0.75385,-0.56624,0.20262,-0.316,0.095276,0.1083,0.6274,0.67606,-0.83428,-0.40192,0.4426,-0.37218,0.15326,0.15381,-0.42732,-0.60063,-0.15061,-0.65666,7.2226e-05,0.278,0.15346,-1.2763,0.09015,0.55693,-0.6857,0.18032,-0.0050509,-0.3576,0.91845,-0.26514,-0.42665,-0.51275,0.098491,-0.031369,0.83995,-0.6198,-0.099417,-0.70504,-0.8339,0.55096,-0.34175,0.31196,-0.59947,-0.55119,0.75442,-0.20522,0.18589,-0.23522,-0.7625,-0.1899,0.094446,0.42214,-0.065839,1.068,0.93695,-0.28877,0.069799,0.27118,0.88586,-0.070546,-0.707,0.15248,0.53323,0.1282,-0.024485,0.097444,0.67212,-0.37009,0.37798,0.53277,-0.46589,0.61056,-0.10849,-0.51226,-0.047169,1.0613,-0.47722,-0.096533
"8",0.11279,-0.0063799,0.56569,0.51877,0.18983,0.25874,-0.20234,0.044662,-0.48092,0.16034,-0.090438,-0.022385,-0.37094,-0.0065236,-0.43395,0.62654,-0.34872,0.19775,0.15345,-0.72285,-0.28112,0.34897,0.87729,0.1074,0.68446,0.48485,0.034673,-0.32237,-0.06624,-0.44688,0.18608,-0.61752,-0.77114,0.13221,-0.15279,-0.14471,0.2889,-0.040446,0.59254,-0.80334,0.16896,0.34312,-0.29006,0.54743,-0.15155,-0.90903,-0.082088,-0.66353,0.34979,0.52279,-0.79522,0.37707,0.30157,0.75413,-0.30498,0.18825,0.30563,-0.4612,0.26774,0.539,-0.041168,-0.32829,0.046881,-0.3036,-0.75648,-0.70989,1.4805,0.52289,-0.33644,-0.51987,0.12723,0.71459,0.1402,0.5776,0.19723,0.8808,0.20408,-0.15007,-0.27612,-0.59392,0.7663,0.25121,0.5345,-0.58306,0.12862,0.12438,0.0255,-1.0633,0.17899,0.66524,1.028,-0.075692,-0.54685,-0.6048,0.27506,-0.16535,0.33087,0.98774,0.71497,0.89407,0.28134,-0.033524,0.73689,-0.46886,0.80946,-0.11016,-0.66065,0.036309,-0.41729,-0.33888,-0.33346,0.16198,-1.1374,-0.083632,-0.040964,0.17434,-1.4235,0.46778,-0.0978,0.61315,0.96586,0.086522,0.10252,0.80323,-0.57799,0.099625,0.17949,0.24934,0.24487,-0.17145,0.2485,-0.077645,0.6354,0.12588,0.38028,-0.63782,-0.27977,-0.022206,-0.58274,0.14321,0.24898,0.32045,-0.1984,-0.76606,-0.37534,0.70145,-0.28982,-0.33373,-0.59635,0.26469,0.48065,-0.40734,0.31322,0.80686,0.46001,-0.408,-0.76687,-1.0008,0.37486,0.577,0.13684,-1.5284,0.42942,1.5022,0.093267,0.179,0.41323,0.2568,0.19833,-0.084097,0.70511,1.0043,-0.17723,-0.51817,0.81082,0.47606,0.20671,0.4593,0.97336,1.1074,0.052775,-0.24852,-0.39421,0.33334,-0.34245,0.028523,-0.011884,0.14455,0.91307,-0.26427,-0.064911,0.10473,-0.16436,0.39876,-0.35549,-0.21209,0.3929,0.12372,0.55625,-0.12176
"9",-0.2342,-0.30637,-0.7267,0.74993,0.58143,0.15126,0.71837,0.85104,0.50404,-0.30758,0.11089,-0.40442,-0.02484,0.09096,0.9086,-0.83544,0.12945,-0.14593,-0.65099,0.15062,-0.61943,0.56637,-0.18531,-0.61767,-0.09592,-0.42502,0.0051919,0.70087,-0.60557,0.64445,0.049254,0.87182,1.2513,-0.34818,0.65401,-0.16636,-0.63659,-0.091521,-0.050734,0.27027,0.19173,0.23441,0.92998,-0.1786,-0.98882,0.13222,-0.41612,0.37592,-0.45567,-0.60865,0.44278,-0.82354,0.89614,0.8831,0.14492,1.0178,-0.18894,-0.51138,0.12297,-0.44935,-0.30402,-0.94833,1.1696,1.5299,-1.2387,0.023393,-0.26622,-0.55458,-0.85482,0.44897,0.69229,-0.48273,-0.761,0.50057,0.25933,-0.21599,0.21278,-0.30433,0.5279,0.065044,1.0729,0.18098,0.12191,0.20839,-0.12869,-0.41938,0.11789,-0.11647,-0.7638,0.16075,0.65072,-0.91841,0.62005,0.34401,0.13827,0.6828,9.522e-07,-0.70168,0.43932,0.57463,0.2259,0.67354,-0.54124,0.69734,0.36186,-0.6616,-0.18951,0.93853,-0.30776,0.32566,-0.72813,-0.675,-0.28917,1.0336,0.15717,-0.95805,-0.54009,-1.0581,0.6905,-1.0751,0.51876,-0.30253,-0.56511,0.9393,-0.25276,-0.25283,-0.3653,0.1136,0.15466,-0.21144,-1.3718,0.77177,-0.24368,0.74179,0.68114,-0.64472,-0.1747,-0.097841,0.39194,0.31057,0.59851,0.90404,-0.74006,0.63576,0.78008,-0.28356,-0.47901,-0.5067,-0.25159,1.3992,0.46598,-0.77958,0.44854,0.1097,0.3425,1.3258,0.2935,0.21606,0.72598,-0.23679,0.024498,1.281,-1.4517,-1.3107,0.030981,-0.43419,0.032863,0.47661,0.46208,0.25068,0.26701,-0.57466,-0.0688,0.56444,-0.085757,1.2644,0.37706,0.60581,-0.79077,-0.044418,-0.057477,0.11619,-0.15191,-0.95266,-0.77138,-0.29245,0.052094,0.48173,1.1123,-0.97876,0.23115,-0.55137,-0.29541,0.030802,-0.058387,0.13402,-0.05866,0.25096,0.23659,0.15183
"10",-0.13433,0.33351,-0.069405,-0.20753,-0.46742,0.26193,-0.49466,0.26356,-0.66799,-0.13337,0.34501,-0.56927,0.16415,-0.45374,0.030283,0.035673,-0.42195,-0.61072,0.33912,-0.5679,0.33508,0.91904,-1.2694,0.1203,-0.3764,0.45606,0.25862,-0.29783,-0.20826,-0.28433,0.50232,0.34683,0.11186,-0.77256,0.91851,0.096406,-0.16092,0.035804,-0.80021,0.24163,-0.77868,0.31902,0.46323,-0.14825,-0.87588,-0.092899,0.1312,-0.72206,-0.36845,-0.057581,0.36054,0.31357,-0.51111,0.064557,-0.053962,-0.18528,0.21711,-0.60019,0.45295,-0.39055,-0.1457,-0.0942,0.49964,-0.24513,-0.28433,0.24473,-0.29677,0.75368,0.23193,-0.4293,-0.21018,1.0305,-0.28897,1.0769,0.90792,0.21174,-0.99058,0.3807,-0.10793,-0.048603,-0.49153,0.33911,-0.12814,0.0090417,0.28733,0.0080325,0.63703,-0.070005,-0.25987,-0.52855,-0.32359,-0.52437,0.32599,0.74187,0.14212,0.73046,0.51277,-0.21313,0.13732,0.072525,-0.27171,0.071977,0.35521,-0.70998,0.31238,0.28209,0.050785,-0.49791,-0.19608,1.069,0.88114,0.017506,-0.44439,0.42313,0.55497,-0.37272,-0.47938,-0.84931,0.45361,0.52683,0.047641,-0.66453,0.03892,1.4921,0.2778,-0.028529,-0.4342,-0.16024,0.25356,-0.1983,-0.43846,-0.79801,0.45863,0.42016,0.018638,0.16376,0.45305,0.67903,0.021921,-0.071911,-0.08858,0.27482,0.15308,0.35674,-0.97915,0.37979,0.0015035,1.103,-1.1147,1.0624,-0.19346,0.0096857,-0.069122,-0.035128,0.84249,-0.8083,1.5022,-1.2755,0.10002,0.42637,0.48294,0.29787,-0.78018,0.3326,-0.33188,0.43101,0.054271,-0.19509,0.40908,0.37386,-0.049572,-0.050104,-0.0069811,-0.24647,-0.053792,0.22949,1.2086,-0.37946,-0.34451,-0.049049,-0.92139,0.35413,0.89602,-0.082273,-0.45747,-0.79662,-0.027027,0.0085377,-0.089933,0.47294,-0.42937,0.22693,0.54873,-0.8389,0.22212,-0.14953,-0.27429,0.065482,0.46437,-0.39986
