"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200"
"1",0.34393,-0.93378,0.14394,-0.023643,-0.14492,0.18855,-0.8167,-0.60045,0.11805,-0.60472,-0.29417,0.70518,0.36425,0.51816,-0.4212,0.61205,0.23591,-0.01893,0.22568,-0.45112,-0.77348,0.27576,-0.42974,-0.096269,-0.062938,-0.98336,-0.19111,-0.47099,-0.87603,-0.33694,-0.13702,0.63329,0.55828,-0.55147,0.15846,0.38471,0.37678,0.14841,0.46649,-0.13683,-0.66652,-0.20481,-0.70934,-0.1861,-0.32451,-0.40083,0.65567,0.71817,1.0059,1.278,0.12475,0.73722,-0.66688,0.10612,-0.056311,-0.43953,-0.54593,0.7034,-0.59255,0.73235,-0.069184,-0.72863,-0.34238,0.58805,-0.063778,0.28838,0.16118,-0.10809,0.80511,0.023364,0.57072,-0.13748,-0.44845,-0.1117,0.037651,0.20395,-0.60366,-0.61106,0.25077,0.34428,0.63256,0.14579,0.24842,0.53964,-0.50624,-0.45411,0.87303,0.48198,-0.66157,0.67461,0.59296,-0.59728,-0.68744,-0.34047,-0.14073,-0.49099,0.19193,0.43441,0.6224,-0.049922,0.68504,-0.8832,-0.33658,0.62512,-0.85511,-0.056432,-0.27789,0.28924,0.67107,-0.23417,0.24192,-0.18805,0.17298,0.15194,0.6139,-0.47704,0.15083,1.2993,-0.45644,1.0522,-0.45352,-0.096339,0.75284,-0.13528,0.020349,0.8823,0.50166,1.2982,-0.21129,-0.69815,0.78934,-0.31525,0.52811,0.75686,-0.19694,0.60761,0.11541,0.077829,0.22564,0.66819,0.65042,-0.89169,-0.13459,0.94715,-0.51455,0.66736,0.97869,0.82116,0.80679,0.55276,-0.87743,0.27597,0.099808,0.28006,1.0646,-0.54757,0.074816,0.57501,0.11207,-0.69833,-0.59561,-0.14342,-0.045906,0.86573,-0.99725,-0.16836,0.019451,0.039961,-0.58553,0.2886,0.22908,-0.43225,0.16176,-0.76498,-0.13177,-0.26857,0.18861,-0.065083,-1.2261,0.31575,0.60797,-0.88999,0.22936,0.6894,-0.4074,0.82911,0.59837,-1.2086,0.22225,0.34439,-0.79157,-0.80825,0.030205,-0.36129,-0.1006,-0.43619,-0.81013,0.80054,0.44718,-0.24006
"2",0.42997,-0.47751,0.058402,-0.67071,0.64798,-1.1937,0.82619,0.57982,-0.11418,-0.19814,0.33092,-1.068,0.0027598,0.03263,-0.070969,-1.0933,-0.1356,0.31746,-0.38519,-0.82374,0.13823,0.32996,0.4832,-0.19955,0.28978,0.12542,0.40638,-0.34675,0.034745,0.20159,-0.57522,0.51056,-0.80962,-0.49867,-0.5077,0.22204,0.44246,0.9998,0.45222,-0.33498,1.0643,0.1698,0.69047,0.10547,0.34491,0.79659,-0.4594,0.40618,0.057634,-0.86,-0.081328,0.07826,-0.039048,-0.5669,-0.050663,-0.48088,0.52351,-0.72652,0.25505,0.0082856,0.86166,0.32187,0.76875,-0.098708,0.96073,0.21108,-0.25325,0.26002,-0.14291,0.24214,-0.22241,-0.26599,0.62493,0.79738,-1.0895,0.46723,-0.52118,0.091076,0.7986,0.35619,-0.64438,-0.93125,0.94033,0.10243,0.87276,0.40628,0.14742,-0.34007,-0.083454,-1.04,0.095794,-0.66926,0.34679,0.7134,-0.41474,-0.61178,0.38436,0.59734,-0.41478,0.31446,-0.6278,-0.26465,-0.58129,0.72165,-0.58513,0.1597,0.10647,0.39685,0.31333,0.52967,-0.58685,0.28542,0.16067,0.50228,-0.84177,0.0079943,-0.27865,0.45772,-0.9672,-0.14247,0.53023,0.52317,-0.079912,0.40903,-0.10501,0.07828,-0.34205,0.27348,-0.39369,0.25004,-0.25258,0.99593,0.0090831,0.099792,0.010627,0.80115,-0.21005,0.083682,0.56505,-0.96805,-0.53408,0.3455,-0.37851,-0.3156,-0.25697,0.058576,-0.80029,0.31486,-0.18873,-0.075537,0.01571,-0.10656,-0.8295,-0.33981,0.059758,0.89923,0.42918,0.66418,-0.64562,0.26535,-0.016635,0.53311,-0.30524,0.39635,1.0623,-0.33716,-0.29717,-0.83975,0.70849,-1.3459,-0.3944,-0.045344,-0.32794,-0.79735,-0.1375,0.43165,0.055853,0.64038,0.046916,-0.019259,-0.77032,0.83276,0.27767,-0.48397,0.20477,-0.7143,-0.057505,0.83049,-0.85231,-0.38388,0.10242,0.23195,-0.25747,0.062457,0.0038671,0.082385,-0.63993,-0.76749,-0.58974,-0.21562
"3",-0.030351,0.13725,-0.40114,-0.60741,-0.50481,-0.752,0.81527,-0.071616,-0.14581,0.28482,0.62398,0.39614,0.037158,0.077076,1.1559,0.049547,0.15169,0.72028,-0.36755,0.65604,-0.52851,1.1968,0.07714,0.37681,1.3607,0.56927,-0.42456,-0.093781,0.12605,-1.0365,0.90269,0.034014,0.67992,-0.33051,-0.24258,-0.048565,-0.31702,0.21502,0.26917,-0.33955,0.2961,-0.69391,0.34645,0.22664,0.5564,-0.40753,-0.33995,-0.71158,-0.97575,0.2373,0.041475,-0.63329,0.16774,-0.29238,-0.31057,-0.69741,0.29174,-0.87029,-0.4909,-0.86642,0.46128,-0.019378,0.36232,-0.43336,0.3474,0.21495,-0.084176,0.053814,1.2709,0.32394,-0.58338,0.25597,-1.0219,-0.070988,0.056539,-0.034277,-0.089141,0.0084467,0.25238,-1.0122,0.67584,-0.26097,-0.96749,0.016203,-0.036918,-0.35486,0.37738,-0.54692,0.086991,0.98962,-0.11139,0.0022955,1.3291,0.83318,0.35638,0.028925,1.0111,0.47952,0.33917,-0.57269,-0.0001643,-0.92214,0.5912,-0.079974,-0.53795,0.002737,-0.3212,-0.095036,0.25906,0.51445,0.009526,-0.30658,0.30732,0.40951,0.11232,0.66267,-0.58207,-0.67851,0.71121,-0.39935,0.38296,-0.55512,-0.62606,-1.497,-0.023335,-0.032596,0.10353,-0.7851,-0.022206,0.5734,0.62522,-0.37899,0.19837,-0.18532,-0.0322,0.38046,-0.0055262,0.84573,-0.085977,0.093738,0.14831,0.73217,0.40927,-0.082152,-0.044929,-0.95379,0.85031,-0.59459,-0.17907,0.33317,0.52643,-0.1269,-0.7641,-0.19259,0.29808,-0.64359,-0.071142,0.5937,-0.44663,0.85949,1.185,-0.47624,-1.2669,0.074341,-0.68792,-0.10387,-0.16103,0.30542,0.16288,-1.2145,-0.44641,-0.07985,-1.0715,-1.2081,-0.61554,-0.74623,0.86935,0.43509,0.022609,0.21242,0.28714,-0.41683,0.51028,-0.031402,-0.83006,0.22253,-0.13345,-0.10548,0.40469,0.53847,-1.1105,0.897,-0.32769,0.31711,-0.40749,-0.3808,1.7176,0.86809,0.82697,0.29307
"4",-0.26396,-0.25609,0.026012,-0.10829,-0.42606,-0.95256,-0.89985,0.32908,-0.97195,0.13456,-0.18298,-0.32373,-0.27785,-0.21735,0.61658,0.46346,-0.064822,0.51934,-0.78354,-0.69229,0.24268,0.43421,-0.76543,0.18919,-0.21269,0.18485,-0.31609,-0.15741,0.59645,-0.25457,0.84627,-0.043942,1.268,-0.43338,0.09171,0.40588,0.1094,-0.16346,-0.46917,0.80125,-0.83757,0.057266,-0.65076,0.15658,-0.46404,-0.46726,0.13711,-0.98926,-0.10203,0.2889,-0.065938,-0.79442,0.46437,0.11974,-0.53928,-0.62076,0.62554,-1.0804,0.57502,0.92024,-0.25417,0.65515,-0.50498,-0.13221,-0.15518,-0.66964,-0.11422,-0.42459,0.49348,0.46731,0.12847,-0.89696,-1.0175,-0.034736,0.43228,-0.10226,0.31152,-0.28844,-0.11616,0.20111,0.71134,-0.47848,0.21701,-0.30707,0.25762,0.13689,0.51517,-0.46485,-0.37718,0.065439,-0.33803,-0.6186,-0.74426,-0.059296,0.2312,0.049002,-0.4657,-0.23534,-0.67417,-0.12539,-0.62462,0.49322,0.1738,1.2888,-0.49515,-0.20775,0.029762,0.20259,0.19546,0.80294,-0.10173,0.28735,0.29629,0.27324,-0.89754,-0.66723,-0.39395,-0.088886,0.6238,0.50151,0.23676,-0.75607,0.10434,-0.39217,0.58973,-0.72595,0.027208,0.49768,-0.43673,-0.66633,1.2394,-0.011096,-1.454,0.48666,0.13472,0.26977,0.2196,0.77331,0.23368,-0.184,-0.059547,0.47714,-0.18042,0.88,0.8756,-0.11964,-0.64977,-0.2298,-0.013143,0.42157,0.25753,-0.18184,0.12752,-0.19694,0.50073,0.89741,0.041287,-0.33492,0.47552,0.12061,0.28152,-0.21265,-0.10017,-0.29789,-0.37144,0.46624,0.35103,1.2995,0.31301,1.0866,0.75796,-0.17885,0.18981,1.0937,-1.4816,-0.53354,0.00011396,-0.42618,-0.10012,-0.39415,-0.10188,-0.11079,1.1237,0.48161,-0.55539,-1.0805,-0.28731,0.66745,0.25567,-1.194,-0.44213,-0.87,0.43929,1.4883,-1.1966,-0.69369,0.12867,0.50287,0.12441,-0.10986
"5",0.32253,0.63637,-1.0941,0.33854,0.52386,-0.084405,0.099858,-0.45008,0.17516,0.13092,0.76222,-0.3654,-0.52453,0.51962,-0.0093196,0.3779,-0.17673,0.61669,-0.49306,-0.43354,-0.36271,0.49017,0.16351,-0.24443,-0.47055,0.28237,-0.61582,-0.59961,0.33118,-0.24749,-0.13988,-1.1972,0.49291,-0.46803,0.19309,-0.14414,0.30928,1.1766,0.60099,0.55809,-0.22359,-0.062603,-0.85244,0.14627,-0.26219,-0.21262,0.36217,-0.2531,0.8364,0.54162,0.8087,0.039597,-0.91339,0.31524,0.34601,-0.23219,-0.044108,0.54444,-0.42287,0.26437,-0.068697,0.14265,0.45887,-0.3821,0.19078,0.92938,0.036636,0.48467,0.81553,0.015507,-0.2612,-0.53182,-0.36555,-0.25086,-0.39572,0.1295,0.50731,-0.48534,0.034842,0.49043,0.21009,-0.24687,0.079693,0.37465,0.0032148,-0.06389,0.83114,-0.26981,-0.003748,0.25739,-0.77334,0.086697,-0.48888,-0.41379,-0.068232,0.48899,0.53615,0.55476,0.35288,-0.24875,0.17405,0.19499,0.82197,-0.13968,-0.58272,-0.028521,-0.4054,0.079403,0.81585,-0.050568,0.50877,-0.68692,0.12952,0.14865,0.7247,-0.96507,-0.42714,-0.44962,0.71678,0.77266,-0.17922,0.078906,0.47886,-0.19157,-0.63263,-0.12596,0.40261,0.23468,-0.86624,-0.065815,-0.013106,-0.17741,0.61828,0.87723,-0.25913,0.31262,-0.039483,0.48562,0.069641,0.15837,-0.2785,1.2005,0.19528,-0.17175,-0.741,-0.91865,-0.21498,-0.007833,-0.20156,-0.054737,0.35107,-0.12806,0.48919,0.16679,0.52174,0.0067347,0.46294,-0.11896,-0.28506,0.53646,-0.16533,-0.67687,-0.041994,-0.22915,-0.27616,-0.9989,-1.0129,0.086847,1.1403,-0.46035,0.88635,-0.18776,0.026179,-0.30673,-0.90113,-0.88775,-0.84968,0.014461,0.4897,-0.4107,-0.32524,0.48283,0.0099912,0.27936,-0.61414,0.072467,-0.0033996,0.23376,0.27936,0.98064,-0.14343,-0.30026,0.4492,-0.29119,0.6027,0.20979,0.83646,1.0429,-0.17155,-0.67818
"6",0.76991,-1.2527,0.02813,0.89791,0.28721,0.32363,-0.12673,0.2012,-0.60264,0.018312,0.34125,0.22351,-0.60636,0.16585,-0.12094,0.26772,0.043045,0.2364,-0.36014,0.48692,0.59607,0.54139,0.13547,-0.67847,-0.2205,-0.88149,-0.47581,0.16716,-0.23883,0.30302,0.30336,-0.51508,-0.53838,0.84744,-0.25299,-0.23752,-0.11623,0.5024,-0.56068,0.082086,-0.83716,-0.63937,-0.70793,0.18315,-0.10541,-0.064551,0.33041,0.80293,0.031776,0.8754,0.59574,0.64643,-0.39208,-0.065214,0.20703,-0.54554,-0.61164,-0.036616,-0.71351,-0.017914,0.048586,0.80297,-0.22464,0.41571,-0.054166,-0.088114,-0.10298,1.1778,-0.28566,0.42253,-0.87821,-0.29279,-0.06528,-0.82628,0.23976,-0.22935,0.21776,-0.69553,-0.43782,-0.89401,0.49301,-0.39072,-0.17039,0.26079,0.48207,-0.36018,0.49501,0.1246,-0.03219,0.10803,-0.12197,-0.037653,-0.32409,-0.1821,-0.094778,0.10921,-0.26247,-0.73579,0.92729,0.71691,0.3085,0.22352,0.87434,0.54986,0.45788,0.30633,-0.28065,0.38848,-0.2941,0.098356,0.22193,-0.4308,-0.96413,0.26789,0.74668,0.07378,0.1233,0.4656,0.5448,0.25686,0.2446,0.67815,-0.32161,-0.013358,-0.14897,-0.087999,-0.26802,-0.11425,-0.08528,-0.66976,0.82785,-0.39384,-0.057035,0.94556,-0.30613,-0.07606,0.37882,-0.058052,0.31083,-0.22188,-0.38186,-0.88769,-1.2668,-1.3211,-0.19328,0.27546,0.20078,0.56418,0.060859,0.51679,1.0975,0.4655,0.28869,0.023597,0.64645,0.18632,-0.96934,0.037791,0.37521,0.32597,-0.72138,0.15542,-0.21564,0.55992,-0.26719,-0.069665,-0.40234,0.22564,0.075694,0.36503,0.28265,0.495,-0.19713,-0.17024,0.39452,0.97657,-0.25115,-0.14265,0.068045,-0.15599,0.8195,0.046352,0.024124,0.054973,-0.0001311,-0.66381,-0.37476,0.025204,0.31677,0.49492,-0.38656,-0.14325,0.66201,0.44975,-0.34612,0.23519,-0.31148,-0.59117,-0.69376,0.33689
"7",0.54633,0.72821,-0.52219,0.32438,0.6545,0.85279,-0.18159,0.00071683,0.90602,0.40481,0.51398,-0.79751,0.43954,0.015896,-0.55461,-0.021265,0.63544,-0.20483,0.0094723,0.41673,0.25462,-0.62361,1.1429,-0.53543,-0.22126,-0.18444,0.1978,0.53691,-0.30268,1.6541,-0.43913,-0.022004,-0.96825,0.52137,0.39965,-0.66191,-0.21392,-0.16621,-0.2035,-0.1667,-0.57889,-0.077788,0.43718,-0.41817,0.23906,0.52089,-0.51866,0.1963,1.117,0.33353,0.80073,-0.27159,-0.52679,-0.15331,0.39591,-0.073209,0.24269,-0.26794,-0.66758,-0.37641,0.45642,-1.0775,-0.30939,-0.55507,-0.23501,-0.16872,-1.4724,0.41502,-0.68155,-0.27265,0.10766,0.92356,0.44729,0.4573,0.82476,-0.10515,0.15932,-0.81081,0.081535,-0.0056212,-0.86559,0.16888,0.0077219,0.073017,0.39916,-0.24005,-0.17739,0.40249,-0.17499,0.60585,0.55431,0.67486,0.63301,0.52112,-0.72898,-0.40783,-0.11504,0.4486,-0.4649,-0.59591,-0.41652,-0.72331,0.22923,-1.3126,-0.77814,-0.068468,0.051037,0.39593,-0.33687,-0.18933,0.17846,0.19448,-0.98511,-0.13786,0.59696,0.51867,1.1389,-0.54409,-0.5234,-0.68105,-0.39077,-0.20503,-0.12112,-0.26973,-0.40603,0.53917,0.39528,-0.26531,0.7219,-0.65413,-0.061413,-0.11835,-0.4646,0.98613,-0.01355,-0.21224,-0.12123,-1.0028,-0.10338,-0.85432,0.11981,-0.48861,-0.15136,0.098966,0.80406,-0.67426,-0.0073941,0.21958,0.79002,-0.28337,-0.12105,0.72526,-0.35908,-0.40001,0.042138,0.34243,0.34661,0.39836,0.48682,0.070881,-1.1463,1.3261,0.032585,-0.74702,-0.40545,-0.43223,-0.36539,-0.54306,0.93756,-0.12342,0.26157,-0.012235,0.15372,-0.2637,-0.25284,0.69458,0.50584,-0.018309,0.37389,0.44367,-0.027901,-0.66032,-0.61296,0.092142,0.057258,-0.18264,-0.20317,-0.014325,1.1346,0.64938,-0.19077,0.43856,0.29916,-0.70923,0.50373,1.7212,-0.4732,-0.56749,0.083825,-0.30227
"8",-0.35846,0.92593,-0.39438,-1.2469,-0.38257,0.18485,-0.28827,-1.0354,-0.28947,-0.16703,0.6634,-0.31871,0.153,-0.27229,-0.92183,0.066857,-0.24331,0.98401,-0.76538,-0.16726,-0.44684,-0.91321,0.86853,-0.85281,0.0499,0.44397,-0.30535,0.7342,-0.098514,0.62603,0.2452,0.30622,0.41155,-0.043163,0.061493,-0.05714,-0.35806,0.30012,0.086067,-0.65016,-0.31095,0.11205,-0.55381,-0.31516,-0.86729,0.52762,0.13919,1.1316,-0.009921,-0.39251,-0.37705,-0.1154,0.33426,0.31526,0.504,0.50759,-0.012994,-0.16738,0.84382,0.088619,-0.35282,0.47324,0.25319,0.11224,0.68373,-0.46176,0.66832,-0.40077,-0.33576,-0.43688,0.33114,0.086584,-0.40288,-0.049584,0.0065994,-1.1812,0.0032654,-0.9267,-1.1427,0.054657,-0.73522,0.39568,0.48751,-0.010332,0.16326,0.16486,-1.8813,-0.41748,0.22696,-0.15366,-0.55461,0.78545,-0.22555,-0.016341,-0.14516,-0.30117,0.19108,0.14904,-0.26418,-0.27355,-0.17601,0.35012,-0.14235,0.56479,0.34132,0.050624,-0.54217,0.043341,-1.0292,0.020656,0.38804,0.39261,0.063632,-0.091896,-0.075013,-0.008534,-0.60605,-0.55719,0.34638,0.19948,0.13725,0.035663,0.36845,-0.11505,0.44711,-1.0846,0.54056,0.93,0.6024,0.70844,-0.27073,-0.91488,-0.019725,-0.049113,-1.067,-0.064926,0.18092,-0.66003,0.016423,0.62524,0.19914,0.46313,-0.97504,0.66611,0.31802,0.43805,0.68396,-0.40877,0.31838,-0.32653,-0.34697,0.57229,0.057858,0.03808,0.38652,-0.28924,-0.34569,-0.6612,0.41798,-0.35407,0.021737,0.62224,0.63278,-0.098088,-0.26331,-0.060875,0.44109,0.36344,0.17627,-0.34823,0.86235,-0.78708,0.061173,0.17242,-0.13173,0.33134,0.17351,1.299,-0.97075,-1.1495,-0.089175,-0.072448,0.60367,-1.0679,-0.068582,-0.40311,0.05784,-0.0073165,-0.10986,0.16783,-0.26593,-0.097578,0.11376,0.50831,0.071037,0.12714,-0.0036225,0.5145,-0.84503,0.10315
"9",-0.47851,0.84223,0.33202,-0.30736,0.84336,0.38491,-0.095846,0.612,0.023018,-0.16305,0.29804,-0.47338,0.13249,0.43754,-0.1125,0.49451,-0.13032,-0.44333,-0.098944,-0.23365,0.02872,-0.59434,-0.18655,-0.46097,0.53342,0.26622,-0.32042,0.54699,-0.42458,0.17411,0.39248,0.25202,-0.01899,0.065116,0.28487,0.40506,0.3688,0.14958,-0.077958,-0.12939,0.81489,0.3133,0.59199,0.19222,-0.0004463,-0.1647,-1.053,0.29733,-0.16342,0.24096,0.31855,-1.098,0.53964,0.22146,0.39145,0.028871,0.55343,-0.35995,-0.31883,0.40055,0.16085,-0.79014,0.89874,0.71956,0.17099,-0.31046,0.43749,-0.39907,-0.44666,-0.74758,0.25348,-0.092483,-0.074184,0.12884,-0.5441,-0.356,-0.48489,-0.39773,-1.5442,-0.017615,0.61209,0.50024,-0.69719,0.74306,0.41977,0.1751,-0.13344,-0.0087676,-0.91079,-0.07567,-0.21118,0.62425,0.36986,-0.12687,-0.36545,0.64083,-0.95,0.084977,-0.52623,-0.075068,-0.75392,0.23009,-0.2175,-0.55959,0.40092,0.17867,-0.41342,-0.50683,0.56047,1.7706,-0.46374,0.26899,-0.077212,-0.19103,0.30444,-0.93528,-0.027055,-0.36741,-0.70836,-0.15105,0.71916,0.30381,-0.098351,0.71433,-0.26763,-0.44868,0.69395,0.66627,-0.278,0.38785,0.21332,0.32826,-0.16989,-0.61347,-0.61971,0.43099,-0.057688,0.63501,0.1378,-0.29368,0.26314,0.21639,-0.58666,0.36942,0.075156,-0.86397,-0.42066,-0.11516,-0.023328,-0.30834,0.040231,0.20673,0.017933,0.033266,0.22767,0.50081,0.32769,0.051344,0.61257,-0.10211,-0.20984,-0.11461,0.60843,-0.48354,-0.76844,-0.19971,-0.34259,-0.27964,0.0088957,-0.11713,0.33232,0.18122,0.1153,0.54392,0.46431,-0.20725,0.065388,-0.44871,1.1291,-1.0056,0.035025,-0.64544,0.88104,-0.22655,-0.16294,-0.1985,0.43731,0.25368,0.20829,0.43196,0.89376,0.58902,0.64839,0.26339,-0.41381,0.12663,0.23796,-0.14642,-1.0445,-0.0066852
"10",1.0963,1.1026,-0.57709,0.074214,0.26597,0.65093,-0.7577,-0.97764,-0.2933,1.3728,-0.077661,-1.4078,0.090992,0.094518,1.3115,1.0519,0.94623,0.24841,0.2171,0.77948,0.50418,-1.2106,0.25729,-0.47887,-2.0725,0.95113,1.3006,1.5759,0.23178,0.34506,-0.31823,0.24292,0.27319,1.6224,0.70987,-2.105,-1.0332,-0.59855,0.9912,-0.32231,0.35813,-0.086374,0.37976,-0.5536,0.42091,1.3895,-2.3999,0.60712,1.9907,-0.60652,0.35221,-1.3168,-0.014758,0.34903,0.61611,-0.14366,0.4272,-1.3922,-0.53063,-0.91277,0.1976,0.23097,1.437,-0.81387,1.2927,-0.65333,-0.60151,1.269,-0.81323,-0.19703,-0.068355,0.012333,-0.6589,-0.06625,-1.1908,-0.68909,0.40248,-0.8777,-0.59508,-0.26236,-1.3572,-0.22024,1.9094,0.059267,0.22666,-0.37438,-0.95233,-0.72248,0.5371,1.8479,-0.37914,1.1513,-0.43233,0.76265,-1.0214,0.046523,0.86672,-0.70271,-1.1831,-1.1042,-0.4993,-0.47687,-0.52855,0.34331,-0.70639,0.2414,0.060889,0.24848,0.30121,-0.15596,0.050934,-0.60262,-0.34636,-0.5511,1.2423,-1.0537,0.61891,-0.41482,1.0832,0.97283,-0.91014,-0.019238,0.3382,-1.2828,-1.741,1.1621,-0.42928,0.81355,1.8057,-0.47088,-0.20318,0.58281,0.53476,0.64385,0.21799,0.29365,-0.43173,-1.1589,2.0986,-1.714,0.39241,0.54515,-2.0833,-0.53712,2.0716,-0.93782,0.48424,0.47357,-0.23338,-0.72257,0.17385,0.026203,0.63423,-0.98964,0.057768,0.039116,0.027258,-0.18308,0.51209,0.53934,-0.33526,0.39113,-0.012504,-1.1076,0.74865,-1.124,-1.3238,-1.0983,0.13839,-0.98091,2.1106,-0.19328,0.26029,1.2174,-0.62347,-0.86243,0.72907,-1.6256,1.6655,0.5631,-0.51809,0.66562,0.16741,0.20791,0.55975,-0.52828,1.6499,0.76098,1.0448,-0.11993,1.1489,-0.69826,0.016424,0.052312,1.0376,1.1734,-0.14859,-0.076437,-0.43085,-0.36196
