-0.61384,-0.26029,0.54318,0.44474,0.11056,0.24585,0.39988,0.51666,0.16544,0.45808,-0.11014,0.33155,0.70823,1.0067,-0.63906,0.32565,-0.29361,-0.0080302,0.65391,-0.44292,0.38625,-0.56461,-0.1629,-0.46548,0.66254,0.34967,-0.098858,0.18722,0.25719,-0.065884,0.10287,-0.65949,-0.51938,-0.5528,0.22261,0.516,-0.47185,0.84157,0.44232,0.5546,0.62327,0.93672,0.21198,-0.87791,-0.59948,0.11902,-0.48921,-0.066666,0.81579,0.18383,0.6134,0.22102,0.57698,0.19634,-0.084741,-0.080418,0.19184,0.26312,-0.0081747,-0.30426,0.72527,0.18416,-0.58558,0.2689,0.45004,0.084178,0.39752,0.68797,0.023174,-0.73358,0.58676,0.10776,-0.79373,-0.074918,0.062957,0.73549,1.1991,-0.41514,0.17787,-0.94191,1.4662,0.076904,-0.052896,0.23832,-0.025904,0.72691,0.31337,-0.45605,0.70165,0.0075526,-0.89486,-0.51669,0.63322,0.35904,0.55864,0.63561,0.14769,0.55878,0.61261,0.031925
-0.34127,1.0285,0.41297,-2.3226,-0.019881,-1.5201,0.24431,-0.38291,-0.56764,0.52658,0.0040674,-0.09538,-0.58596,-0.45262,0.20799,-0.67554,-0.58296,-1.0551,-0.16412,-0.50106,-1.2232,0.43723,-0.53212,-0.5371,0.34298,-0.66761,-0.17155,0.38862,0.077869,0.72532,0.53127,0.45332,-0.093475,-0.21163,-0.08181,-0.17918,-0.62359,-0.073932,-0.044591,-0.59531,-1.3626,0.096137,0.35493,1.6797,-0.92196,-0.045751,-0.065052,-0.37651,0.57345,0.30046,0.76703,0.36028,-0.52644,0.040061,0.55494,0.15857,0.46178,-0.78494,-0.6756,0.23921,-0.20115,-0.46776,0.49578,0.24382,-0.11837,1.2914,0.54271,0.038006,0.36077,-0.24385,0.19527,-0.53678,0.3129,-0.10405,-1.1956,-0.80281,0.50189,-0.34753,0.19379,0.19331,-0.44812,0.91098,0.99669,0.54863,0.28739,0.2347,-0.33293,0.87221,-0.11648,0.2588,-0.1023,0.94526,-0.52693,0.61,-0.33864,0.46365,0.33957,-0.3609,-0.12006,-0.25688
0.33255,-0.39505,-0.23115,1.4478,-0.63905,0.96203,0.28424,0.80578,-0.034072,-0.20847,-0.033319,-0.084261,0.34387,1.1343,0.015392,-0.17547,0.97804,0.59302,0.60888,0.66236,0.59642,0.25838,0.41044,0.27459,-0.82737,1.4014,0.33287,0.22036,0.4065,-0.25096,0.50663,-1.4778,-0.082243,0.27477,0.26731,0.26752,0.5189,0.11014,-0.49853,1.0567,1.3008,-0.035481,-0.19448,-2.0788,0.22222,0.0047985,0.41747,-0.77496,0.26099,0.33112,-0.90049,0.59388,-0.68213,-0.57349,0.10522,0.18124,0.58789,-0.30416,-1.0699,0.6009,0.99394,0.19211,-0.28032,0.67879,0.56212,-1.0131,-0.064286,0.089593,1.3983,-0.071789,0.27347,-0.18168,0.030631,0.48577,0.20351,0.34061,-0.095489,0.93573,0.30487,-0.89038,-0.067451,0.3138,0.22636,0.044299,0.13977,-0.54473,0.41402,-0.4042,0.8503,-0.69301,0.0096132,-0.50166,0.16354,-0.38865,-0.1081,-0.38652,1.0587,-0.56597,0.40954,-0.82351
-0.22576,-0.3666,0.47922,-0.028245,0.7559,-0.56183,0.90541,1.2001,-0.1087,0.56626,0.046351,0.71733,0.056967,0.43253,0.85792,0.10748,0.27767,-0.1493,-0.050925,0.23031,-0.52829,1.0247,-0.018626,0.41854,-0.067241,0.1664,0.92332,0.80894,-0.1181,-0.13581,-0.42679,-0.37292,1.2186,-0.68142,0.73726,-0.13071,1.1814,-0.097217,0.9855,0.79902,0.32017,-0.76189,-0.7977,-0.65036,-0.52335,-0.15234,0.03906,0.17828,-0.0335,-0.1692,0.30483,-0.21755,-0.27405,-0.16177,-0.31919,-0.055773,0.84992,1.1719,-0.45547,-0.55464,0.3138,0.23209,-0.017002,-0.23956,-0.38203,0.074597,0.011702,-0.67135,0.23975,0.14297,1.1506,0.012606,-0.41698,-0.53742,-0.30569,0.31229,0.93774,0.31863,-0.28485,-0.44221,0.052901,0.032769,-0.078476,-0.67158,0.010064,0.32587,0.37378,-0.92082,-0.63779,0.03852,-0.38986,-0.94055,-0.097299,-0.12548,0.77519,0.23851,-0.62377,1.0018,0.3019,0.27614
-0.24848,-0.71011,-0.3097,0.65952,-1.0239,0.061145,-0.51694,0.10727,0.31998,-0.2411,0.20868,-0.25495,0.4436,-0.024653,0.16182,0.00015393,-0.63807,-0.71803,0.52936,-0.31014,0.56793,0.80756,0.27869,0.55385,-0.11454,0.22551,-0.69013,-0.83512,0.079557,-0.74839,-0.70942,-0.483,-0.42696,0.12907,-0.43082,-0.40463,-0.15597,0.82194,0.36592,-0.36035,0.45159,1.3786,0.14898,-0.6898,0.045211,0.25766,0.047281,0.83081,-0.11655,0.57896,-0.47729,0.30508,0.18638,-0.0055497,0.23077,-0.30158,-0.36522,-0.29175,0.67501,0.061511,-0.71824,-0.24954,0.43557,-0.16121,0.090614,0.35665,0.074241,0.018286,0.93759,-0.12533,-0.021839,-0.88061,0.04916,0.21754,-0.73762,-0.87294,-0.26196,0.17109,-0.18446,0.32475,-0.08485,0.03676,0.089394,-0.15415,-0.34938,-0.15931,-0.69479,0.35506,-0.25132,-0.99964,0.87062,0.7945,0.27862,0.84271,-0.080024,0.66832,0.57313,-0.040108,-0.23524,0.17223
-0.50799,-0.44299,0.48212,0.96867,0.21448,0.29294,-0.55628,-0.33042,0.037627,0.949,-0.28674,-0.019401,0.11657,-0.15869,-0.42658,0.68043,0.69122,0.73709,0.12892,-0.13355,0.41187,0.22802,0.53762,0.22333,0.60796,-0.56447,-0.231,0.58889,-0.47544,-0.79434,-0.20729,-0.17182,0.033739,0.023991,0.72124,0.79566,0.017073,0.64818,-0.27813,-0.23271,0.027795,-0.053339,-0.2504,-0.1415,-0.62949,-0.14192,0.062921,-0.10497,0.38754,-0.46686,0.60538,-0.04085,-0.11854,0.2996,-0.06248,-0.28099,-0.34649,0.070267,-0.33505,0.40511,0.33295,-0.10468,-0.11183,0.66806,-0.10571,0.99172,-0.062166,-0.37694,-0.68712,-0.10863,-0.15725,-0.19291,-0.0427,-0.0034248,0.42616,0.1329,0.482,-0.093996,0.30296,-0.1041,0.33285,-0.36832,-0.11707,0.12225,-0.039279,0.15778,-0.88061,0.060431,-0.42516,-0.54798,-0.12857,-0.99735,0.77748,1.0201,0.21512,-0.046266,-0.20315,-0.79576,-0.96049,-0.061394
-0.61213,-0.41493,1.0087,0.44593,-0.25362,-0.65205,-0.24493,0.65666,0.33767,0.41187,0.025247,0.17869,-0.066211,0.56351,0.33521,0.18947,-1.1781,0.8007,0.9041,-0.11951,0.19736,0.039518,0.3941,0.29473,0.33576,0.39736,-0.1033,0.62817,0.7407,-0.82781,-1.3715,0.10671,-0.22136,0.067864,0.69502,0.24286,1.0041,0.28375,-0.4138,1.261,0.39942,0.52411,-0.2129,-1.0647,0.43728,-0.18875,-0.63347,0.49449,-0.11117,0.74786,-0.89681,0.36267,-0.31729,-0.81235,0.012312,-0.11229,-0.42554,1.1565,0.35196,0.22668,0.82189,0.12604,0.63588,0.19609,-0.12465,-0.24826,-0.18988,0.49683,0.023865,0.52905,-0.61558,0.47717,0.85612,0.12635,0.59568,-0.43134,-0.13548,0.33625,0.15491,-0.54676,0.17446,-0.86598,0.30406,0.49783,-0.5192,-0.65576,-0.16436,1.0139,0.61867,0.12181,0.31753,0.077529,-0.38699,-0.075785,-0.22757,0.555,0.51399,0.24243,-0.24654,-0.19723
-0.25623,-0.62635,0.14176,1.5184,-0.23874,0.28805,-0.1187,0.336,0.65841,0.17536,0.59956,-0.26442,0.32583,0.38677,0.58972,-0.29408,-0.036194,0.44737,0.19982,0.11059,0.22356,0.57456,-0.084148,0.2211,-0.23696,0.80392,0.079558,-0.47328,0.2828,-0.067382,0.081384,-0.043153,0.066652,0.14005,-0.071343,-0.089886,0.64437,-0.35562,0.41728,0.51046,1.2155,0.12602,-0.50511,-0.65449,0.17159,-0.16706,-0.033685,-0.23999,0.40451,-0.68471,-0.19156,0.44853,-0.022733,-0.53443,-0.38944,0.22326,-0.52458,1.0099,0.025426,0.33218,0.60567,-0.31709,-0.28432,-1.0521,-0.91206,-0.67986,-0.17966,0.051025,0.87529,-0.20314,-0.39767,0.12202,1.101,0.013332,-0.72532,0.53235,0.59584,0.73185,0.18958,0.25881,0.25528,1.1264,-0.27403,0.11374,-0.73528,0.91695,-0.39306,0.4852,-1.1266,0.018019,0.04076,-0.010612,0.20724,-0.36373,-0.018112,0.47919,0.18891,0.19195,0.35257,-0.55861
0.17859,-0.81122,0.42468,0.48135,-0.096969,-0.19181,0.22278,-0.24265,-0.62419,-0.91459,-0.37626,-0.60191,-0.097162,1.4778,0.29219,-0.10798,0.13154,0.045231,-0.52247,0.36675,-0.1597,-0.59751,0.3656,0.28945,0.050361,0.6522,-0.37071,-0.61163,0.57359,-1.3612,0.045079,0.43534,-0.36508,0.34331,-0.16853,1.1856,-0.91118,0.070032,0.15073,0.015899,0.5263,0.72198,0.23633,-1.9638,-0.58041,0.35506,-0.63612,0.3124,-0.091416,0.41179,0.035941,0.085547,-0.054078,-0.32771,-0.37819,-0.43143,-0.2307,-0.017268,-0.023603,-0.31166,0.062134,0.165,-0.12254,-0.49464,-0.69287,-2.0302,0.55872,-0.26396,0.32463,-0.31807,-0.22862,-1.3516,0.27987,1.6521,0.62716,-0.24702,1.3923,-0.58425,0.56647,-1.0362,0.97663,-0.33273,0.21804,1.1086,0.18044,0.8879,-0.12691,-0.31082,0.87957,-0.07618,0.01774,-0.23693,0.037452,0.08697,-0.69639,0.28406,-0.35579,-0.38965,-0.13149,0.080628
-0.6511,0.45419,-0.64738,-0.05149,0.372,0.4567,-0.12211,0.066648,-0.10877,0.46321,0.74145,-0.25528,-0.81401,-0.69213,0.58861,-0.56687,-0.19025,0.12498,-0.32194,0.081254,-0.0056926,-0.90472,0.27918,-0.13741,0.082295,-1.0745,0.57996,-0.30096,-0.79618,0.069941,0.21788,-0.48262,-0.093049,-0.69552,0.29475,-0.77219,0.19155,-0.15422,-0.49931,-0.42684,-0.40469,0.24781,-0.14177,0.21382,0.036117,-0.064411,0.34634,1.2995,1.1915,-0.14149,0.031391,-0.06427,-0.52082,0.22391,0.48118,0.99765,0.032397,-0.037692,0.12783,0.91559,0.061733,-0.76987,0.1742,0.23677,-0.51111,0.67504,-0.052549,0.07027,0.15114,-0.44881,-0.0051467,-0.28899,1.8096,0.32262,0.15176,-0.17427,-0.067184,0.59216,-0.18493,0.05956,-0.66296,0.85384,0.037061,1.085,-0.034415,-0.324,-0.85432,0.15227,0.50806,0.33471,-0.8744,0.63495,-0.14274,-0.13874,0.32128,-0.65964,0.30921,0.29514,0.14478,-0.18641
